ItemIndex,Name,Rank,Type,Code,Attribute,Description,Quality,Job,ItemShape,CosShape,Action_Index,Appraisal,Union_Set_Index,Value1,Value2,Trade,ReqLv,ReqHLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,GroupIndex,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,Expansion Option Index 1,Expansion Option Value 1,Expansion Option Index 2,Expansion Option Value 2,Expansion Option Index 3,Expansion Option Value 3,Expansion Option Index 4,Expansion Option Value 4,Expansion Option Index 5,Expansion Option Value 5,Expansion Option Index 6,Expansion Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Range Min Attack,Level 0 Range Max Attack,PVP Option Damage,Level 0 Defence Min,Level 0 Defence Max,PVP Option Defence,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,ReqGrade,PurchasePoint,ChoiceLimit,PurchaseLimit,PointLimit,NPC SELL
48542,Nymph Sky Ring +3,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,609,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48541,48543,0,0,0,0,0,0,0,0,0,0,1
48543,Nymph Sky Ring +4,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,609,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,80,232,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48542,48544,0,0,0,0,0,0,0,0,0,0,1
48544,Nymph Sky Ring +5,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,609,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,232,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48543,48545,0,0,0,0,0,0,0,0,0,0,1
48545,Nymph Sky Ring +6,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,609,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,103,232,46,0,0,0,0,0,0,0,0,1,3,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48544,48546,0,0,0,0,0,0,0,0,0,0,1
48546,Nymph Sky Ring +7,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,609,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,120,232,61,0,0,0,0,0,0,0,0,1,5,2,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48545,48547,0,0,0,0,0,0,0,0,0,0,1
48547,Nymph Sky Ring +8,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,609,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,142,232,76,0,0,0,0,0,0,0,0,1,7,2,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48546,48548,0,0,0,0,0,0,0,0,0,0,1
48548,Nymph Sky Ring +9,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,609,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,176,232,123,0,0,0,0,0,0,0,0,1,10,2,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48547,0,0,0,0,0,0,0,0,0,0,0,1
48549,Nymph Green Ring +1,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,608,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64562,48550,0,0,0,0,0,0,0,0,0,0,1
48550,Nymph Green Ring +2,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,608,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48549,48551,0,0,0,0,0,0,0,0,0,0,1
48551,Nymph Green Ring +3,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,608,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48550,48552,0,0,0,0,0,0,0,0,0,0,1
48552,Nymph Green Ring +4,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,608,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,80,232,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48551,48553,0,0,0,0,0,0,0,0,0,0,1
48553,Nymph Green Ring +5,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,608,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,90,232,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48552,48554,0,0,0,0,0,0,0,0,0,0,1
48554,Nymph Green Ring +6,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,608,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,103,232,46,0,0,0,0,0,0,0,0,1,3,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48553,48555,0,0,0,0,0,0,0,0,0,0,1
48555,Nymph Green Ring +7,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,608,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,120,232,61,0,0,0,0,0,0,0,0,1,5,2,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48554,48556,0,0,0,0,0,0,0,0,0,0,1
48556,Nymph Green Ring +8,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,608,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,142,232,76,0,0,0,0,0,0,0,0,1,7,2,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48555,48557,0,0,0,0,0,0,0,0,0,0,1
48557,Nymph Green Ring +9,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,608,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,176,232,123,0,0,0,0,0,0,0,0,1,10,2,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48556,0,0,0,0,0,0,0,0,0,0,0,1
48558,Nymph Purple Ring +1,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,607,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64563,48559,0,0,0,0,0,0,0,0,0,0,1
48559,Nymph Purple Ring +2,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,607,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48558,48560,0,0,0,0,0,0,0,0,0,0,1
48560,Nymph Purple Ring +3,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,607,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48559,48561,0,0,0,0,0,0,0,0,0,0,1
48561,Nymph Purple Ring +4,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,607,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,80,232,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48560,48562,0,0,0,0,0,0,0,0,0,0,1
48562,Nymph Purple Ring +5,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,607,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,90,232,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48561,48563,0,0,0,0,0,0,0,0,0,0,1
48563,Nymph Purple Ring +6,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,607,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,103,232,46,0,0,0,0,0,0,0,0,1,3,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48562,48564,0,0,0,0,0,0,0,0,0,0,1
48564,Nymph Purple Ring +7,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,607,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,120,232,61,0,0,0,0,0,0,0,0,1,5,2,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48563,48565,0,0,0,0,0,0,0,0,0,0,1
48565,Nymph Purple Ring +8,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,607,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,142,232,76,0,0,0,0,0,0,0,0,1,7,2,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48564,48566,0,0,0,0,0,0,0,0,0,0,1
48566,Nymph Purple Ring +9,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,607,0,0,0,0,0,0,1,100,0,136689,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,176,232,123,0,0,0,0,0,0,0,0,1,10,2,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48565,0,0,0,0,0,0,0,0,0,0,0,1
48567,Abyss Gold Ring +1,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,646,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,59,226,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64564,48568,0,0,0,0,0,0,0,0,0,0,1
48568,Abyss Gold Ring +2,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,646,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,63,226,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48567,48569,0,0,0,0,0,0,0,0,0,0,1
48569,Abyss Gold Ring +3,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,646,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,69,226,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48568,48570,0,0,0,0,0,0,0,0,0,0,1
48570,Abyss Gold Ring +4,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,646,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,76,226,80,232,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48569,48571,0,0,0,0,0,0,0,0,0,0,1
48571,Abyss Gold Ring +5,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,646,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,86,226,90,232,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48570,48572,0,0,0,0,0,0,0,0,0,0,1
48572,Abyss Gold Ring +6,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,646,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,99,226,103,232,51,0,0,0,0,0,0,1,3,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48571,48573,0,0,0,0,0,0,0,0,0,0,1
48573,Abyss Gold Ring +7,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,646,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,116,226,120,232,68,0,0,0,0,0,0,1,5,2,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48572,48574,0,0,0,0,0,0,0,0,0,0,1
48574,Abyss Gold Ring +8,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,646,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,139,226,143,232,85,0,0,0,0,0,0,1,7,2,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48573,48575,0,0,0,0,0,0,0,0,0,0,1
48575,Abyss Gold Ring +9,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,646,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,174,226,178,232,136,0,0,0,0,0,0,1,10,2,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48574,0,0,0,0,0,0,0,0,0,0,0,1
48576,Abyss Indigo Ring +1,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,645,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64565,48577,0,0,0,0,0,0,0,0,0,0,1
48577,Abyss Indigo Ring +2,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,645,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48576,48578,0,0,0,0,0,0,0,0,0,0,1
48578,Abyss Indigo Ring +3,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,645,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48577,48579,0,0,0,0,0,0,0,0,0,0,1
48579,Abyss Indigo Ring +4,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,645,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,72,232,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48578,48580,0,0,0,0,0,0,0,0,0,0,1
48580,Abyss Indigo Ring +5,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,645,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,82,232,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48579,48581,0,0,0,0,0,0,0,0,0,0,1
48581,Abyss Indigo Ring +6,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,645,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,95,232,51,0,0,0,0,0,0,0,0,1,3,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48580,48582,0,0,0,0,0,0,0,0,0,0,1
48582,Abyss Indigo Ring +7,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,645,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,112,232,68,0,0,0,0,0,0,0,0,1,5,2,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48581,48583,0,0,0,0,0,0,0,0,0,0,1
48583,Abyss Indigo Ring +8,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,645,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,135,232,85,0,0,0,0,0,0,0,0,1,7,2,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48582,48584,0,0,0,0,0,0,0,0,0,0,1
48584,Abyss Indigo Ring +9,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,645,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,170,232,136,0,0,0,0,0,0,0,0,1,10,2,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48583,0,0,0,0,0,0,0,0,0,0,0,1
48585,Abyss Red Ring +1,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,643,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64566,48586,0,0,0,0,0,0,0,0,0,0,1
48586,Abyss Red Ring +2,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,643,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48585,48587,0,0,0,0,0,0,0,0,0,0,1
48587,Abyss Red Ring +3,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,643,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48586,48588,0,0,0,0,0,0,0,0,0,0,1
48588,Abyss Red Ring +4,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,643,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,88,232,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48587,48589,0,0,0,0,0,0,0,0,0,0,1
48589,Abyss Red Ring +5,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,643,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,98,232,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48588,48590,0,0,0,0,0,0,0,0,0,0,1
48590,Abyss Red Ring +6,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,643,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,111,232,51,0,0,0,0,0,0,0,0,1,3,2,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48589,48591,0,0,0,0,0,0,0,0,0,0,1
48591,Abyss Red Ring +7,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,643,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,128,232,68,0,0,0,0,0,0,0,0,1,5,2,5,4,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48590,48592,0,0,0,0,0,0,0,0,0,0,1
48592,Abyss Red Ring +8,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,643,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,151,232,85,0,0,0,0,0,0,0,0,1,7,2,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48591,48593,0,0,0,0,0,0,0,0,0,0,1
48593,Abyss Red Ring +9,0,2,3,0,0,34,1111-1111-1111-1111-1111-1111-1111-1111,643,0,0,0,0,0,0,1,110,0,197309,1,1,0,0,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,186,232,136,0,0,0,0,0,0,0,0,1,10,2,10,4,10,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48592,0,0,0,0,0,0,0,0,0,0,0,1
