ItemIndex,Name,Rank,Type,Code,Attribute,Description,Quality,Job,ItemShape,CosShape,Action_Index,Appraisal,Union_Set_Index,Value1,Value2,Trade,ReqLv,ReqHLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,GroupIndex,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,Expansion Option Index 1,Expansion Option Value 1,Expansion Option Index 2,Expansion Option Value 2,Expansion Option Index 3,Expansion Option Value 3,Expansion Option Index 4,Expansion Option Value 4,Expansion Option Index 5,Expansion Option Value 5,Expansion Option Index 6,Expansion Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Range Min Attack,Level 0 Range Max Attack,PVP Option Damage,Level 0 Defence Min,Level 0 Defence Max,PVP Option Defence,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,ReqGrade,PurchasePoint,ChoiceLimit,PurchaseLimit,PointLimit,NPC SELL
9548,Attack Skull 14%(binded),0,1,0,4,486,34,1111-1111-1111-1111-1111-1111-1111-1111,528,0,0,1500,0,20,0,0,0,0,10,1,1,0,0,1,1,0,0,0,0,6110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9549,Attack Crystal 14%(binded),0,1,0,5,486,34,1111-1111-1111-1111-1111-1111-1111-1111,506,0,0,1500,0,22,0,0,0,0,10,1,1,0,0,1,1,0,0,0,0,6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9550,Attack Onyx 14%(binded),0,1,0,0,486,34,1111-1111-1111-1111-1111-1111-1111-1111,493,0,0,1500,0,45,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9551,Attack Bead 15%(binded),0,1,0,1,486,34,1111-1111-1111-1111-1111-1111-1111-1111,509,0,0,1500,0,16,0,0,0,0,10,1,1,0,0,1,1,0,0,0,0,6113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9552,Attack Cube 15%(binded),0,1,0,2,486,34,1111-1111-1111-1111-1111-1111-1111-1111,510,0,0,1500,0,13,0,0,0,0,10,1,1,0,0,1,1,0,0,0,0,6114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9553,Attack Spear 15%(binded),0,1,0,3,486,34,1111-1111-1111-1111-1111-1111-1111-1111,504,0,0,1500,0,17,0,0,0,0,10,1,1,0,0,1,1,0,0,0,0,6115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9554,Attack Skull 15%(binded),0,1,0,4,486,34,1111-1111-1111-1111-1111-1111-1111-1111,528,0,0,1500,0,20,0,0,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9555,Attack Crystal 15%(binded),0,1,0,5,486,34,1111-1111-1111-1111-1111-1111-1111-1111,506,0,0,1500,0,22,0,0,0,0,10,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9556,Attack Onyx 15%(binded),0,1,0,0,486,34,1111-1111-1111-1111-1111-1111-1111-1111,493,0,0,1500,0,45,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9557,Destructive Attack Bead 8%(binded),0,1,0,1,487,34,1111-1111-1111-1111-1111-1111-1111-1111,509,0,0,1500,0,16,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9558,Destructive Attack Cube 8%(binded),0,1,0,2,487,34,1111-1111-1111-1111-1111-1111-1111-1111,510,0,0,1500,0,13,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9559,Destructive Attack Spear 8%(binded),0,1,0,3,487,34,1111-1111-1111-1111-1111-1111-1111-1111,504,0,0,1500,0,17,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,8,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9560,Destructive Attack Skull 8%(binded),0,1,0,4,487,34,1111-1111-1111-1111-1111-1111-1111-1111,528,0,0,1500,0,20,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9561,Destructive Attack Crystal 8%(binded),0,1,0,5,487,34,1111-1111-1111-1111-1111-1111-1111-1111,506,0,0,1500,0,22,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9562,Destructive Attack Onyx 8%(binded),0,1,0,0,487,34,1111-1111-1111-1111-1111-1111-1111-1111,493,0,0,1500,0,45,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,8,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9563,Destructive Attack Bead 9%(binded),0,1,0,1,487,34,1111-1111-1111-1111-1111-1111-1111-1111,509,0,0,1500,0,16,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,9,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9564,Destructive Attack Cube 9%(binded),0,1,0,2,487,34,1111-1111-1111-1111-1111-1111-1111-1111,510,0,0,1500,0,13,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,9,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9565,Destructive Attack Spear 9%(binded),0,1,0,3,487,34,1111-1111-1111-1111-1111-1111-1111-1111,504,0,0,1500,0,17,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,9,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9566,Destructive Attack Skull 9%(binded),0,1,0,4,487,34,1111-1111-1111-1111-1111-1111-1111-1111,528,0,0,1500,0,20,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,9,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9567,Destructive Attack Crystal 9%(binded),0,1,0,5,487,34,1111-1111-1111-1111-1111-1111-1111-1111,506,0,0,1500,0,22,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,9,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9568,Destructive Attack Onyx 9%(binded),0,1,0,0,487,34,1111-1111-1111-1111-1111-1111-1111-1111,493,0,0,1500,0,45,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,9,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9569,Destructive Attack Bead 10%(binded),0,1,0,1,487,34,1111-1111-1111-1111-1111-1111-1111-1111,509,0,0,1500,0,16,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,10,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9570,Destructive Attack Cube 10%(binded),0,1,0,2,487,34,1111-1111-1111-1111-1111-1111-1111-1111,510,0,0,1500,0,13,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,10,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9571,Destructive Attack Spear 10%(binded),0,1,0,3,487,34,1111-1111-1111-1111-1111-1111-1111-1111,504,0,0,1500,0,17,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,10,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9572,Destructive Attack Skull 10%(binded),0,1,0,4,487,34,1111-1111-1111-1111-1111-1111-1111-1111,528,0,0,1500,0,20,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,10,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9573,Destructive Attack Crystal 10%(binded),0,1,0,5,487,34,1111-1111-1111-1111-1111-1111-1111-1111,506,0,0,1500,0,22,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,10,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9574,Destructive Attack Onyx 10%(binded),0,1,0,0,487,34,1111-1111-1111-1111-1111-1111-1111-1111,493,0,0,1500,0,45,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,10,328,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9575,Pet Resist 50,0,1,0,1,482,34,1111-1111-1111-1111-1111-1111-1111-1111,5370,0,0,1500,0,71,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9576,Pet Diss 200,0,1,0,1,482,34,1111-1111-1111-1111-1111-1111-1111-1111,5371,0,0,1500,0,70,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9577,Craftsman Critical Bijou 2%,0,1,0,2,484,34,1111-1111-1111-1111-1111-1111-1111-1111,501,0,0,1500,0,24,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9578,Magic Chance Stone 8%,0,1,0,2,489,34,1111-1111-1111-1111-1111-1111-1111-1111,515,0,0,1500,0,9,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9579,Vital Magic Chance Stone 7%,0,1,0,2,489,34,1111-1111-1111-1111-1111-1111-1111-1111,515,0,0,1500,0,9,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,236,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9580,Fatal Magic Chance Stone 7%,0,1,0,2,489,34,1111-1111-1111-1111-1111-1111-1111-1111,515,0,0,1500,0,9,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,233,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9581,Vital Magic Chance Stone 8%,0,1,0,2,489,34,1111-1111-1111-1111-1111-1111-1111-1111,515,0,0,1500,0,9,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,236,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9582,Fatal Magic Chance Stone 8%,0,1,0,2,489,34,1111-1111-1111-1111-1111-1111-1111-1111,515,0,0,1500,0,9,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,8,233,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9583,Vital Attack Diamond 7%,0,1,0,2,488,34,1111-1111-1111-1111-1111-1111-1111-1111,517,0,0,1500,0,7,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,225,7,236,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9584,Fatal Attack Diamond 7%,0,1,0,2,488,34,1111-1111-1111-1111-1111-1111-1111-1111,517,0,0,1500,0,7,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,225,7,233,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9585,Vital Attack Diamond 8%,0,1,0,2,488,34,1111-1111-1111-1111-1111-1111-1111-1111,517,0,0,1500,0,7,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,225,8,236,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9586,Fatal Attack Diamond 8%,0,1,0,2,488,34,1111-1111-1111-1111-1111-1111-1111-1111,517,0,0,1500,0,7,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8,225,8,233,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9587,Ghost Socket Stone,0,1,0,0,1470,34,1111-1111-1111-1111-1111-1111-1111-1111,5401,0,0,1500,0,72,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,5,74,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9588,Upgraded Ardeca Socket Stone,0,1,0,0,1470,34,1111-1111-1111-1111-1111-1111-1111-1111,5216,0,0,1500,0,69,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,6108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,4,74,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9589,Pet Power 6%,0,1,0,0,482,34,1111-1111-1111-1111-1111-1111-1111-1111,3757,0,0,1500,0,61,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9590,Pet Chance 6%,0,1,0,0,482,34,1111-1111-1111-1111-1111-1111-1111-1111,3758,0,0,1500,0,62,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9591,Pet Cancel 6%,0,1,0,0,482,34,1111-1111-1111-1111-1111-1111-1111-1111,3759,0,0,1500,0,63,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9592,Pet Resist 60,0,1,0,1,482,34,1111-1111-1111-1111-1111-1111-1111-1111,5370,0,0,1500,0,71,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9593,Pet Diss 220,0,1,0,1,482,34,1111-1111-1111-1111-1111-1111-1111-1111,5371,0,0,1500,0,70,0,1,0,0,10,1,1,0,0,1,1,0,0,0,0,6113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9594,Resistance Attack Bead 8%,0,1,0,1,487,34,1111-1111-1111-1111-1111-1111-1111-1111,509,0,0,1500,0,16,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,6114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,8,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9595,Resistance Attack Cube 8%,0,1,0,2,487,34,1111-1111-1111-1111-1111-1111-1111-1111,510,0,0,1500,0,13,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,6115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,8,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9596,Resistance Attack Spear 8%,0,1,0,3,487,34,1111-1111-1111-1111-1111-1111-1111-1111,504,0,0,1500,0,17,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,6116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,8,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9597,Resistance Attack Skull 8%,0,1,0,4,487,34,1111-1111-1111-1111-1111-1111-1111-1111,528,0,0,1500,0,20,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,6117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9598,Resistance Attack Crystal 8%,0,1,0,5,487,34,1111-1111-1111-1111-1111-1111-1111-1111,506,0,0,1500,0,22,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,6118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
9599,Resistance Attack Onyx 8%,0,1,0,0,487,34,1111-1111-1111-1111-1111-1111-1111-1111,493,0,0,1500,0,45,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,6119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,8,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
